id_mahasiswa;Marital_status;Application_mode;Application_order;Course;Daytime_evening_attendance;Previous_qualification;Previous_qualification_grade;Nacionality;Mothers_qualification;Fathers_qualification;Mothers_occupation;Fathers_occupation;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Curricular_units_1st_sem_credited;Curricular_units_1st_sem_enrolled;Curricular_units_1st_sem_evaluations;Curricular_units_1st_sem_approved;Curricular_units_1st_sem_grade;Curricular_units_1st_sem_without_evaluations;Curricular_units_2nd_sem_credited;Curricular_units_2nd_sem_enrolled;Curricular_units_2nd_sem_evaluations;Curricular_units_2nd_sem_approved;Curricular_units_2nd_sem_grade;Curricular_units_2nd_sem_without_evaluations;Unemployment_rate;Inflation_rate;GDP;Status;skor_gerbang;pita_gerbang;skor_tahun_pertama;pita_tahun_pertama;asal_skor
MHS0839;1;44;1;9130;1;39;150.0;1;3;1;2;8;150.0;0;0;0;0;1;0;22;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;12.7;3.7;-1.7;Dropout;0.9639;Kritis;0.9783;Kritis;validasi silang
MHS0840;1;1;1;9147;1;1;125.0;1;38;1;3;10;114.5;1;0;0;1;1;0;19;0;0;5;5;5;13.8;0;0;5;7;5;12.4;0;9.4;-0.8;-3.12;Graduate;0.4176;Prioritas;0.0473;Aman;data uji
MHS0841;1;1;1;9147;1;1;108.0;41;3;3;9;9;107.0;0;0;1;0;0;0;19;1;0;5;14;0;0.0;0;0;5;5;0;0.0;0;8.9;1.4;3.51;Dropout;0.8988;Kritis;0.9789;Kritis;data uji
MHS0842;1;17;1;9147;1;1;116.0;1;3;1;3;4;115.7;0;0;0;0;1;0;22;0;0;5;10;4;11.5;0;0;5;11;4;14.0;0;8.9;1.4;3.51;Enrolled;0.9519;Kritis;0.9344;Kritis;mahasiswa aktif
MHS0843;1;39;1;9130;1;1;133.1;1;3;34;3;0;120.0;0;0;1;0;1;0;29;0;0;5;11;0;0.0;4;0;5;6;0;0.0;1;9.4;-0.8;-3.12;Dropout;0.9921;Kritis;0.9801;Kritis;data uji
MHS0844;1;1;3;9500;1;1;147.0;1;37;38;9;5;134.8;1;0;0;1;0;0;18;0;0;7;7;6;14.016666666666666;0;0;7;7;6;14.016666666666666;0;7.6;2.6;0.32;Graduate;0.0788;Aman;0.0278;Aman;data uji
MHS0845;1;1;1;9238;1;1;143.0;1;38;34;9;9;133.6;1;0;0;1;0;0;18;0;0;6;9;5;11.4;0;0;6;8;5;10.8;0;9.4;-0.8;-3.12;Graduate;0.1659;Aman;0.1579;Aman;validasi silang
MHS0846;1;1;1;171;1;1;115.0;1;37;37;9;8;129.0;1;0;1;0;0;1;23;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;Dropout;0.7925;Kritis;0.8189;Kritis;validasi silang
MHS0847;2;39;1;9991;0;1;160.0;1;1;1;194;131;128.4;0;0;0;1;0;0;34;0;0;5;12;5;10.4;0;0;5;11;5;12.0;0;12.4;0.5;1.79;Graduate;0.4974;Prioritas;0.1058;Aman;validasi silang
MHS0848;1;17;1;9147;1;1;118.0;1;19;19;9;9;122.2;0;0;0;1;0;0;19;0;0;5;11;3;10.666666666666666;0;0;5;9;4;10.25;0;11.1;0.6;2.02;Graduate;0.3752;Prioritas;0.4982;Prioritas;validasi silang
MHS0849;1;1;1;9085;1;1;122.0;1;1;1;2;5;113.3;1;0;0;1;0;0;18;0;0;5;9;4;14.25;0;0;5;8;5;12.714285714285714;0;10.8;1.4;1.74;Enrolled;0.2322;Prioritas;0.0474;Aman;mahasiswa aktif
MHS0850;1;17;6;9500;1;1;143.0;1;1;19;4;4;129.9;0;0;0;1;0;1;20;0;3;7;7;7;13.914285714285713;0;5;8;8;8;14.10625;0;11.1;0.6;2.02;Graduate;0.0563;Aman;0.0379;Aman;validasi silang
MHS0851;1;1;6;9500;1;1;133.0;1;3;3;1;1;126.2;1;0;0;1;0;0;19;0;0;7;9;7;13.761111111111113;0;0;8;11;7;12.82375;0;15.5;2.8;-4.06;Graduate;0.1309;Aman;0.0665;Aman;validasi silang
MHS0852;1;5;2;9853;1;1;122.0;1;19;19;4;5;112.6;1;0;0;1;0;0;22;0;0;6;10;5;12.6;0;0;6;9;4;11.25;0;12.7;3.7;-1.7;Enrolled;0.6284;Prioritas;0.3989;Aman;mahasiswa aktif
MHS0853;1;1;1;9238;1;1;164.0;1;19;19;9;9;149.0;1;0;0;1;0;1;23;0;0;6;7;6;13.857142857142858;0;0;6;6;6;14.166666666666666;0;10.8;1.4;1.74;Graduate;0.0269;Aman;0.0307;Aman;validasi silang
MHS0854;2;39;1;9500;1;1;133.1;1;1;19;9;9;120.0;0;0;0;1;1;1;34;0;0;8;8;7;13.842857142857143;0;0;8;8;7;13.842857142857143;0;12.7;3.7;-1.7;Graduate;0.1304;Aman;0.0416;Aman;validasi silang
MHS0855;1;17;4;9119;1;1;127.0;1;19;19;5;5;120.4;1;0;1;0;1;0;18;0;0;5;12;0;0.0;0;0;5;8;0;0.0;0;9.4;-0.8;-3.12;Enrolled;0.9938;Kritis;0.9801;Kritis;mahasiswa aktif
MHS0856;1;1;3;9773;1;1;140.0;1;1;39;4;1;128.1;1;1;0;1;1;0;21;0;0;6;6;5;11.8;0;0;6;9;0;0.0;0;16.2;0.3;-0.92;Dropout;0.4523;Prioritas;0.9749;Kritis;validasi silang
MHS0857;1;1;1;9238;1;1;127.0;1;1;19;4;3;141.7;1;0;0;1;1;0;22;0;0;6;6;6;12.666666666666666;0;0;6;6;6;13.833333333333334;0;10.8;1.4;1.74;Dropout;0.1466;Aman;0.0342;Aman;validasi silang
MHS0858;1;39;1;9003;1;12;133.1;1;37;1;9;10;130.0;0;0;0;1;1;0;28;0;0;6;6;0;0.0;0;0;6;6;0;0.0;0;11.1;0.6;2.02;Dropout;0.4893;Prioritas;0.9788;Kritis;validasi silang
MHS0859;1;5;4;9119;1;1;115.0;1;19;37;4;6;113.3;1;0;0;1;1;0;23;0;0;5;7;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;Dropout;0.5539;Prioritas;0.9788;Kritis;validasi silang
MHS0860;1;1;1;9773;1;1;108.0;1;34;38;0;3;105.9;0;0;0;1;1;0;20;0;0;6;11;4;10.75;0;0;6;13;2;10.0;0;7.6;2.6;0.32;Dropout;0.6724;Kritis;0.9701;Kritis;validasi silang
MHS0861;1;18;2;9119;1;1;136.0;1;1;2;5;4;122.7;1;0;0;1;1;0;18;0;0;5;7;5;12.6;0;0;5;9;3;13.25;0;13.9;-0.3;0.79;Dropout;0.896;Kritis;0.6813;Kritis;validasi silang
MHS0862;1;39;2;9147;1;12;133.1;1;19;38;9;9;120.0;1;0;1;0;1;0;28;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;9.4;-0.8;-3.12;Dropout;0.9908;Kritis;0.9797;Kritis;validasi silang
MHS0863;1;44;1;9070;1;39;120.0;1;1;19;5;8;119.8;0;0;0;1;1;0;21;0;2;7;7;2;12.0;0;5;9;10;7;12.142857142857142;0;12.4;0.5;1.79;Dropout;0.502;Prioritas;0.9169;Kritis;validasi silang
MHS0864;1;39;1;9670;1;1;133.1;1;38;19;9;8;122.9;0;0;1;0;1;0;25;0;0;6;7;3;14.0;0;0;6;9;2;14.5;0;13.9;-0.3;0.79;Dropout;0.9807;Kritis;0.9771;Kritis;validasi silang
MHS0865;1;44;1;9085;1;39;160.0;1;1;1;5;4;160.0;1;1;0;0;1;0;19;0;2;6;6;6;14.0;0;1;6;11;6;13.5;0;12.4;0.5;1.79;Dropout;0.9662;Kritis;0.2092;Aman;validasi silang
MHS0866;1;1;4;9500;1;1;128.0;1;1;1;4;10;125.2;1;0;0;1;1;1;18;0;0;7;7;7;14.682857142857143;0;0;8;9;8;15.055555555555555;0;12.4;0.5;1.79;Graduate;0.0901;Aman;0.0488;Aman;validasi silang
MHS0867;1;39;1;9119;1;3;130.0;1;1;38;90;90;143.4;0;0;0;1;1;0;29;0;0;3;3;0;0.0;3;0;5;0;0;0.0;0;10.8;1.4;1.74;Dropout;0.9272;Kritis;0.9786;Kritis;validasi silang
MHS0868;1;39;1;9119;1;19;133.1;1;37;38;3;7;96.7;0;0;0;1;1;1;29;0;0;5;6;0;0.0;0;0;5;7;0;0.0;0;12.4;0.5;1.79;Dropout;0.6953;Kritis;0.979;Kritis;data uji
MHS0869;1;18;1;9254;1;1;137.0;1;19;19;4;5;126.9;0;0;0;1;1;0;20;0;0;6;7;6;13.857142857142858;0;0;6;7;5;12.8;0;16.2;0.3;-0.92;Graduate;0.6519;Kritis;0.0624;Aman;validasi silang
MHS0870;1;1;1;171;1;1;163.0;1;19;1;9;7;143.1;0;0;0;1;1;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;Graduate;0.4588;Prioritas;0.4014;Prioritas;validasi silang
MHS0871;1;1;1;9254;1;1;125.0;1;1;1;191;193;114.5;0;0;0;1;1;0;20;0;0;6;8;6;13.142857142857142;0;0;6;7;6;12.5;0;8.9;1.4;3.51;Graduate;0.3308;Prioritas;0.0332;Aman;validasi silang
MHS0872;2;39;1;9119;1;1;120.0;1;34;34;0;0;140.0;1;0;0;1;1;0;33;0;0;5;14;1;18.0;0;0;5;9;2;13.0;0;9.4;-0.8;-3.12;Dropout;0.9243;Kritis;0.9707;Kritis;validasi silang
MHS0873;1;42;1;9991;0;1;150.0;1;19;19;5;5;113.7;0;0;0;1;1;0;30;0;11;15;15;13;11.461538461538462;0;6;11;15;10;11.583333333333334;1;16.2;0.3;-0.92;Graduate;0.7747;Kritis;0.3138;Aman;validasi silang
MHS0874;1;1;1;9556;1;1;135.0;1;1;1;1;1;131.5;0;0;0;1;1;1;21;0;0;7;14;5;11.2;0;0;8;11;6;11.583333333333334;0;16.2;0.3;-0.92;Enrolled;0.1992;Aman;0.2374;Aman;mahasiswa aktif
MHS0875;1;1;1;9003;1;1;148.0;1;1;19;194;194;143.5;0;0;1;1;1;0;18;0;0;6;6;5;15.0;0;0;6;8;4;14.5;0;8.9;1.4;3.51;Graduate;0.1758;Aman;0.6313;Prioritas;validasi silang
MHS0876;1;1;1;9500;1;1;138.0;1;38;38;9;9;126.8;0;0;0;1;1;1;19;0;0;7;9;7;14.244444444444444;0;0;8;12;8;12.233333333333333;0;15.5;2.8;-4.06;Graduate;0.0625;Aman;0.0312;Aman;data uji
MHS0877;1;17;1;9070;1;1;119.0;1;38;19;9;9;115.2;0;0;0;1;1;1;21;0;0;6;8;4;11.5;0;0;6;7;5;11.0;0;15.5;2.8;-4.06;Dropout;0.1785;Aman;0.1661;Aman;validasi silang
MHS0878;1;39;2;9556;1;1;130.0;1;19;19;4;5;100.0;0;0;0;1;1;1;25;0;0;7;7;2;10.0;0;0;7;7;0;0.0;0;15.5;2.8;-4.06;Dropout;0.5567;Prioritas;0.9776;Kritis;validasi silang
MHS0879;1;1;2;9670;1;1;135.0;1;19;19;7;10;121.4;0;0;0;1;1;0;19;0;0;5;7;3;12.333333333333334;0;0;5;5;5;11.6;0;9.4;-0.8;-3.12;Graduate;0.391;Prioritas;0.1533;Aman;validasi silang
MHS0880;1;44;1;9070;1;39;120.0;1;19;1;9;3;120.0;1;0;0;1;1;0;23;0;2;7;8;5;12.2;0;5;9;10;7;12.142857142857142;1;16.2;0.3;-0.92;Dropout;0.5222;Prioritas;0.7231;Kritis;validasi silang
MHS0881;1;17;2;9070;1;1;126.0;1;38;38;9;8;129.9;1;0;0;1;1;1;19;0;0;6;6;6;13.666666666666666;0;0;6;7;5;13.2;0;12.4;0.5;1.79;Graduate;0.0972;Aman;0.0618;Aman;validasi silang
MHS0882;1;1;1;171;1;1;149.0;1;3;2;2;5;151.1;1;0;0;1;1;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;Graduate;0.4845;Prioritas;0.1813;Aman;validasi silang
MHS0883;1;39;1;9003;1;1;110.0;1;19;37;9;6;120.0;0;0;1;0;1;0;31;0;0;6;15;1;11.0;0;0;6;10;0;0.0;0;16.2;0.3;-0.92;Dropout;0.9715;Kritis;0.9801;Kritis;data uji
MHS0884;1;39;1;9003;1;1;133.1;1;37;37;4;7;130.0;0;0;1;0;1;0;32;0;0;6;8;3;13.0;0;4;10;14;6;11.428571428571429;0;16.2;0.3;-0.92;Dropout;0.9789;Kritis;0.9749;Kritis;validasi silang
MHS0885;1;16;2;9500;1;1;127.0;1;2;38;4;9;119.0;1;0;0;1;0;1;19;0;0;8;12;7;12.599999999999998;0;0;8;12;7;12.599999999999998;0;10.8;1.4;1.74;Graduate;0.0279;Aman;0.0502;Aman;validasi silang
MHS0886;1;42;1;9773;1;6;120.0;1;34;34;0;0;122.0;1;0;0;1;0;0;34;0;8;10;11;10;12.2;0;5;10;12;9;12.333333333333334;0;7.6;2.6;0.32;Graduate;0.79;Kritis;0.1254;Aman;data uji
MHS0887;1;16;6;9773;1;1;136.0;1;38;14;0;0;129.7;1;0;0;1;0;0;21;0;0;6;6;6;13.166666666666666;0;0;6;6;6;13.0;0;7.6;2.6;0.32;Graduate;0.4829;Prioritas;0.0896;Aman;validasi silang
MHS0888;1;43;2;9238;1;1;110.0;1;37;37;9;7;112.5;1;0;0;1;0;1;53;0;4;7;16;6;11.0;0;2;7;9;7;11.0;0;9.4;-0.8;-3.12;Graduate;0.0708;Aman;0.0758;Aman;validasi silang
MHS0889;1;1;1;9500;1;1;136.0;1;19;19;4;7;136.0;0;0;0;1;0;1;19;0;0;7;7;7;14.014285714285714;0;0;8;8;8;15.35;0;13.9;-0.3;0.79;Graduate;0.0346;Aman;0.0283;Aman;data uji
MHS0890;1;1;3;9773;1;1;145.0;1;38;38;9;5;133.1;0;0;0;1;0;1;20;0;0;6;9;4;13.0;0;0;6;13;4;11.25;0;10.8;1.4;1.74;Graduate;0.0506;Aman;0.2919;Aman;validasi silang
MHS0891;1;1;2;9773;1;1;159.0;1;1;19;9;9;151.3;1;0;0;1;0;0;18;0;0;6;6;6;14.0;0;0;6;6;6;14.666666666666666;0;10.8;1.4;1.74;Graduate;0.1438;Aman;0.0515;Aman;data uji
MHS0892;1;39;1;171;1;1;147.0;1;37;38;175;193;133.3;0;0;0;0;0;0;32;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;16.2;0.3;-0.92;Dropout;0.9347;Kritis;0.9488;Kritis;validasi silang
MHS0893;1;43;1;9500;1;1;150.0;1;37;37;9;9;130.8;1;0;0;1;0;1;21;0;0;8;8;7;14.428571428571429;0;0;8;8;7;14.428571428571429;0;12.7;3.7;-1.7;Graduate;0.0484;Aman;0.0279;Aman;data uji
MHS0894;1;7;1;8014;0;3;140.0;1;37;12;9;4;140.0;0;0;0;0;0;0;26;0;0;5;9;0;0.0;0;0;5;10;0;0.0;0;9.4;-0.8;-3.12;Dropout;0.8989;Kritis;0.9796;Kritis;validasi silang
MHS0895;1;42;1;9085;1;39;150.0;1;1;1;4;7;150.0;1;0;0;1;0;0;26;0;11;18;45;18;11.833333333333334;10;9;13;27;13;12.461538461538462;5;15.5;2.8;-4.06;Graduate;0.4108;Prioritas;0.1019;Aman;validasi silang
MHS0896;2;44;1;9991;0;39;130.0;1;1;37;4;9;130.0;0;0;0;0;0;0;21;0;0;5;12;3;11.333333333333334;0;0;5;10;1;13.0;0;15.5;2.8;-4.06;Dropout;0.8985;Kritis;0.9763;Kritis;validasi silang
MHS0897;1;17;1;9773;1;1;120.0;1;37;37;5;5;125.3;0;0;0;1;0;0;18;0;0;6;9;6;12.5;0;0;6;9;6;13.0;0;7.6;2.6;0.32;Graduate;0.2733;Prioritas;0.0404;Aman;validasi silang
MHS0898;1;43;1;9070;1;39;130.0;1;19;37;5;9;124.0;1;0;0;1;0;1;21;0;4;12;12;12;13.333333333333334;0;5;12;12;11;12.545454545454543;0;15.5;2.8;-4.06;Graduate;0.1734;Aman;0.0397;Aman;validasi silang
MHS0899;1;1;1;9254;1;1;112.0;1;38;19;9;5;113.8;1;0;0;1;0;0;21;0;0;6;10;6;10.833333333333334;0;0;6;10;4;11.0;0;7.6;2.6;0.32;Enrolled;0.235;Prioritas;0.1688;Aman;mahasiswa aktif
MHS0900;1;17;1;9670;1;1;128.0;1;19;19;7;7;124.4;0;0;0;1;0;1;19;0;0;6;6;6;13.0;0;0;6;6;6;14.0;0;13.9;-0.3;0.79;Graduate;0.1024;Aman;0.0285;Aman;validasi silang
MHS0901;1;17;1;9147;1;1;114.0;1;19;19;9;7;107.7;0;0;0;1;0;0;19;0;0;5;7;2;10.0;0;0;5;11;2;14.0;0;10.8;1.4;1.74;Dropout;0.3731;Prioritas;0.978;Kritis;validasi silang
MHS0902;1;43;2;9238;1;1;118.0;1;38;38;5;5;110.0;0;0;0;1;0;1;19;0;0;6;8;6;11.428571428571429;0;0;6;11;5;11.2;0;10.8;1.4;1.74;Graduate;0.0481;Aman;0.1063;Aman;validasi silang
MHS0903;1;7;1;9500;1;3;130.0;1;37;38;7;7;130.0;1;0;0;1;0;0;27;0;0;8;8;8;12.8875;0;0;8;8;8;12.8875;0;9.4;-0.8;-3.12;Graduate;0.4386;Prioritas;0.0317;Aman;validasi silang
MHS0904;1;1;2;9500;1;1;145.0;1;37;1;9;4;138.8;1;0;0;1;0;1;18;0;0;7;7;6;12.95;0;0;7;7;6;12.95;0;7.6;2.6;0.32;Graduate;0.0331;Aman;0.0417;Aman;data uji
MHS0905;1;1;2;9147;1;1;121.0;1;19;19;9;9;126.3;1;0;0;1;0;0;20;0;0;5;12;1;10.0;2;0;5;5;0;0.0;0;12.7;3.7;-1.7;Dropout;0.3095;Prioritas;0.9785;Kritis;validasi silang
MHS0906;1;1;3;9500;1;1;114.0;1;1;1;5;5;114.5;1;0;0;1;0;1;19;0;0;7;7;7;13.094285714285714;0;0;8;8;8;12.55;0;12.4;0.5;1.79;Graduate;0.0587;Aman;0.0368;Aman;validasi silang
MHS0907;1;1;4;9670;1;1;127.0;1;1;1;7;7;116.5;1;0;0;1;0;0;20;0;0;6;7;0;0.0;0;0;6;6;0;0.0;0;16.2;0.3;-0.92;Dropout;0.3556;Prioritas;0.9796;Kritis;validasi silang
MHS0908;1;17;2;9238;1;1;145.0;1;19;38;7;6;128.6;1;0;0;1;0;1;19;0;0;6;12;5;11.714285714285714;0;0;6;11;6;11.0;0;12.7;3.7;-1.7;Graduate;0.0601;Aman;0.0673;Aman;validasi silang
MHS0909;1;17;5;9238;1;1;130.0;1;19;1;5;5;130.0;1;0;0;1;0;0;20;0;0;6;8;4;11.25;0;0;6;15;3;10.0;0;9.4;-0.8;-3.12;Enrolled;0.2463;Prioritas;0.9423;Kritis;mahasiswa aktif
MHS0910;1;1;1;171;1;1;150.0;1;38;19;7;10;134.6;0;0;0;1;0;0;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;15.5;2.8;-4.06;Dropout;0.2544;Prioritas;0.7483;Kritis;validasi silang
MHS0911;1;1;1;9853;1;1;145.0;1;37;37;9;5;146.8;0;0;0;1;0;0;18;0;0;6;6;6;13.166666666666666;0;0;6;6;6;13.333333333333334;0;7.6;2.6;0.32;Graduate;0.3865;Prioritas;0.0355;Aman;validasi silang
MHS0912;1;1;1;9085;1;1;128.0;1;19;1;5;4;135.7;1;0;0;1;0;0;20;0;0;5;7;4;12.75;0;0;5;5;5;13.4;0;10.8;1.4;1.74;Graduate;0.2146;Aman;0.0383;Aman;validasi silang
MHS0913;2;39;1;9991;0;1;140.0;1;37;37;9;9;120.0;0;0;0;0;0;0;38;0;0;5;6;5;10.6;0;0;5;9;2;11.0;0;12.7;3.7;-1.7;Dropout;0.9305;Kritis;0.9579;Kritis;validasi silang
MHS0914;4;39;1;8014;0;1;130.0;1;37;37;9;7;138.0;0;0;0;1;0;0;42;0;0;6;8;5;11.2;0;0;6;6;6;12.0;0;8.9;1.4;3.51;Graduate;0.2366;Prioritas;0.0387;Aman;data uji
MHS0915;1;39;1;9500;1;1;140.0;1;37;37;9;6;135.5;0;0;0;1;0;0;32;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;13.9;-0.3;0.79;Dropout;0.2061;Aman;0.9799;Kritis;validasi silang
MHS0916;1;15;1;9773;1;1;120.0;26;19;19;4;5;120.0;1;0;0;1;0;0;22;1;0;6;6;6;13.0;0;0;6;6;6;13.666666666666666;0;12.4;0.5;1.79;Graduate;0.1009;Aman;0.0503;Aman;validasi silang
MHS0917;2;39;1;9991;0;1;147.0;1;34;34;90;90;111.7;1;0;0;1;0;0;28;0;0;5;10;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;Dropout;0.8056;Kritis;0.9788;Kritis;validasi silang
MHS0918;2;39;1;8014;0;9;133.1;1;37;37;8;10;100.0;1;0;0;1;0;0;37;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;9.4;-0.8;-3.12;Dropout;0.4053;Prioritas;0.9795;Kritis;validasi silang
MHS0919;2;44;1;9003;1;39;160.0;1;37;38;9;4;160.0;0;0;0;1;0;0;43;0;0;6;8;6;14.166666666666666;0;0;6;9;6;15.0;0;15.5;2.8;-4.06;Graduate;0.2562;Prioritas;0.0412;Aman;validasi silang
MHS0920;6;39;1;8014;0;1;133.1;1;37;1;9;7;114.8;0;0;0;1;0;1;41;0;0;6;10;5;12.833333333333334;0;0;6;6;6;12.333333333333334;0;13.9;-0.3;0.79;Graduate;0.2154;Aman;0.0425;Aman;validasi silang
MHS0921;4;39;1;8014;0;19;140.0;1;37;37;9;3;131.0;0;0;0;1;0;1;29;0;0;6;11;4;11.75;0;0;6;9;5;10.4;0;10.8;1.4;1.74;Graduate;0.098;Aman;0.2123;Aman;data uji
MHS0922;1;39;1;8014;0;1;133.1;1;37;37;9;9;97.0;0;0;0;1;0;1;35;0;0;6;8;6;10.833333333333334;0;0;6;7;6;11.5;0;10.8;1.4;1.74;Graduate;0.1366;Aman;0.0282;Aman;validasi silang
MHS0923;1;17;6;9238;1;1;131.0;1;1;3;4;2;131.7;1;0;0;1;0;0;18;0;0;6;8;4;11.75;0;0;6;8;4;12.25;0;9.4;-0.8;-3.12;Dropout;0.1796;Aman;0.3258;Aman;data uji
MHS0924;1;39;1;9500;1;19;133.1;1;37;37;9;6;120.0;0;0;0;0;0;1;39;0;0;7;14;3;11.5;0;0;7;9;2;10.5;0;16.2;0.3;-0.92;Dropout;0.6628;Kritis;0.9704;Kritis;validasi silang
MHS0925;4;39;1;9991;0;1;120.0;1;37;37;9;9;110.0;0;0;0;1;0;0;37;0;0;5;14;2;10.0;0;0;5;7;3;11.333333333333334;0;12.7;3.7;-1.7;Enrolled;0.6248;Prioritas;0.9675;Kritis;mahasiswa aktif
MHS0926;1;39;1;9500;1;1;130.0;1;37;37;9;7;133.0;1;0;0;1;0;1;26;0;0;7;7;6;13.7;0;0;7;7;6;13.7;0;7.6;2.6;0.32;Graduate;0.0641;Aman;0.0335;Aman;validasi silang
MHS0927;1;7;1;9085;1;3;140.0;1;19;20;4;90;140.0;1;0;0;1;0;0;32;0;0;5;8;1;14.0;2;0;5;12;0;0.0;4;10.8;1.4;1.74;Dropout;0.5239;Prioritas;0.9788;Kritis;validasi silang
MHS0928;2;39;1;8014;0;1;133.1;1;37;37;6;8;100.0;0;0;1;1;0;0;37;0;3;8;12;7;11.375;0;2;7;10;6;12.166666666666666;0;13.9;-0.3;0.79;Enrolled;0.5619;Prioritas;0.2613;Aman;mahasiswa aktif
MHS0929;1;39;1;9085;1;1;140.0;1;37;19;191;163;129.3;1;0;1;1;0;0;28;0;0;6;17;0;0.0;0;0;6;6;0;0.0;0;8.9;1.4;3.51;Enrolled;0.3905;Prioritas;0.9785;Kritis;mahasiswa aktif
MHS0930;1;1;1;9238;1;1;133.1;1;19;37;0;0;137.0;1;0;0;1;0;0;19;0;0;6;10;0;0.0;4;0;6;0;0;0.0;0;7.6;2.6;0.32;Dropout;0.1565;Aman;0.9794;Kritis;validasi silang
MHS0931;1;1;5;9147;1;1;125.0;1;37;38;7;7;122.2;1;0;0;1;0;0;18;0;0;5;9;1;11.0;0;0;5;9;2;12.5;0;7.6;2.6;0.32;Enrolled;0.3163;Prioritas;0.9756;Kritis;mahasiswa aktif
MHS0932;1;1;1;9853;1;1;115.0;1;19;38;9;9;108.0;0;0;0;1;0;1;19;0;0;7;10;6;13.0;0;0;7;7;7;13.285714285714286;0;12.4;0.5;1.79;Graduate;0.2196;Aman;0.031;Aman;validasi silang
MHS0933;2;7;1;9670;1;3;110.0;1;37;37;7;7;110.0;0;0;0;1;0;0;32;0;4;11;15;8;13.6;0;2;8;10;8;15.11111111111111;0;13.9;-0.3;0.79;Graduate;0.5616;Prioritas;0.128;Aman;validasi silang
MHS0934;2;39;1;9147;1;1;140.0;1;37;37;9;9;127.7;1;0;0;1;0;0;31;0;0;5;8;3;11.0;0;0;5;9;2;11.5;0;7.6;2.6;0.32;Dropout;0.475;Prioritas;0.9718;Kritis;validasi silang
MHS0935;1;39;1;9500;1;1;100.0;1;3;1;2;5;121.3;1;0;0;1;0;0;34;0;0;8;11;7;11.705714285714285;0;0;8;11;7;11.705714285714285;0;10.8;1.4;1.74;Enrolled;0.3151;Prioritas;0.0818;Aman;mahasiswa aktif
MHS0936;1;1;3;171;1;1;145.0;1;1;1;3;3;140.1;1;0;0;1;0;0;20;0;6;12;12;12;13.25;0;4;11;14;11;14.333333333333334;0;8.9;1.4;3.51;Graduate;0.2005;Aman;0.045;Aman;validasi silang
MHS0937;1;39;1;9500;1;19;133.1;1;38;38;9;9;114.8;0;0;0;1;0;0;28;0;0;7;15;1;10.75;0;0;7;10;1;10.0;0;13.9;-0.3;0.79;Dropout;0.3316;Prioritas;0.9797;Kritis;data uji
MHS0938;1;44;1;9991;0;39;150.0;1;37;37;6;6;150.0;0;0;0;1;0;0;31;0;2;6;8;6;12.0;0;2;7;8;7;13.428571428571429;0;9.4;-0.8;-3.12;Enrolled;0.2663;Prioritas;0.0494;Aman;mahasiswa aktif
MHS0939;1;1;1;9773;1;1;145.0;1;19;38;4;10;131.7;1;0;0;1;0;0;18;0;0;6;7;6;12.666666666666666;0;0;6;8;4;12.25;0;7.6;2.6;0.32;Enrolled;0.1459;Aman;0.1207;Aman;mahasiswa aktif
MHS0940;4;39;1;8014;0;19;133.1;1;37;37;90;7;110.0;0;0;0;0;0;0;31;0;0;6;8;5;11.4;0;0;6;9;3;11.0;0;9.4;-0.8;-3.12;Dropout;0.9137;Kritis;0.9611;Kritis;validasi silang
MHS0941;1;1;3;9773;1;1;110.0;1;19;19;5;5;105.5;1;0;0;1;0;0;19;0;0;6;6;6;13.0;0;0;6;8;5;12.4;0;12.4;0.5;1.79;Graduate;0.3106;Prioritas;0.0769;Aman;data uji
MHS0942;1;1;1;9238;1;1;128.0;1;37;19;9;4;127.3;1;0;0;1;0;1;19;0;0;6;8;6;14.0;0;0;6;8;6;12.285714285714286;0;16.2;0.3;-0.92;Graduate;0.0692;Aman;0.0306;Aman;validasi silang
MHS0943;2;39;1;9238;1;19;133.1;1;37;37;9;9;130.0;1;0;0;1;0;0;31;0;0;6;11;0;0.0;0;0;5;10;0;0.0;0;9.4;-0.8;-3.12;Enrolled;0.2519;Prioritas;0.9801;Kritis;mahasiswa aktif
MHS0944;1;7;1;9085;1;3;130.0;1;1;19;9;10;130.0;0;0;0;1;0;0;34;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;15.5;2.8;-4.06;Dropout;0.4191;Prioritas;0.9793;Kritis;validasi silang
